Promise of Justice Initiative,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"81,000.00",
American University (Forum for Climate Engineering Assessment),Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"76,234.00",
iGEM (Synthetic Biology Safety and Security),Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"520,000.00",
Results for Development (Childhood Pneumonia Treatment Scale-Up),Global Health and Development,Open Philanthropy (Grant Recipient),,"6,400,000.00",
Free Migration Project (Planning Grant),Immigration Policy,Open Philanthropy (Grant Recipient),,"24,000.00",
Better Boulder (YIMBY 2016),Land Use Reform,Open Philanthropy (Grant Recipient),,"37,000.00",
Accountable Justice Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"350,000.00",
Future of Research,Scientific Research,Open Philanthropy (Grant Recipient),,"300,000.00",
Correctional Association of New York,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
University of Southern California (Genomic Research Methods),Scientific Research,Open Philanthropy (Grant Recipient),,"1,738,500.00",
Global Animal Partnership,Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
Peterson Institute for International Economics (Macroeconomic Stabilization),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"250,000.00",
Center for American Progress (Macroeconomic Stabilization),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"500,000.00",
Centre for Effective Altruism (Community Building Grants),,GWWC Reported Donations,,0.00,
Centre for Effective Altruism (EA Grants),,GWWC Reported Donations,,0.00,
Evidence Action (Deworm the World Initiative),,GWWC Reported Donations,,0.00,
Evidence Action (Dispensers for Safe Water),,GWWC Reported Donations,,0.00,
University of Pennsylvania (Philip Tetlock on Forecasting),Other areas,Open Philanthropy (Grant Recipient),,"500,000.00",
Ayni Institute (Movement Ecology Training),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"110,000.00",
Helen Keller International (Vitamin A Supplementation Program),,GWWC Reported Donations,,0.00,
Institute of the Black World (Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
The Ordinary People Society ( Criminal Justice Reform),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
MIT Synthetic Neurobiology Group (Brain Mapping Research),Scientific Research,Open Philanthropy (Grant Recipient),,"2,970,000.00",
New Incentives,Global Health and Development,Open Philanthropy (Grant Recipient),,"300,000.00",
Vera Institute of Justice (Common Justice),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
Seattle for Everyone,Land Use Reform,Open Philanthropy (Grant Recipient),,"50,000.00",
Protect the People (Seasonal Migration from Haiti),Immigration Policy,Open Philanthropy (Grant Recipient),,"550,000.00",
Alliance for Safety and Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"1,750,000.00",
The Humane Society of the United States (Corporate Cage-Free Campaigns),Animal Welfare,Open Philanthropy (Grant Recipient),,"500,000.00",
Voice of the Ex-Offender (Southern Regional Convening),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"40,000.00",
Vote Safe (Criminal Justice Reform Policy Advocacy),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"250,000.00",
Princeton University (Rescuing Biomedical Research),Scientific Research,Open Philanthropy (Grant Recipient),,"299,112.00",
JustLeadershipUSA (Campaign to Close Rikers),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"900,000.00",
ImmigrationWorks Foundation,Immigration Policy,Open Philanthropy (Grant Recipient),,"150,000.00",
Center for Popular Democracy (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"1,429,000.00",
MoveOn Civic Action (Syrian Refugee Advocacy),Immigration Policy,Open Philanthropy (Grant Recipient),,"375,000.00",
Sightline Institute (Housing and Urban Development),Land Use Reform,Open Philanthropy (Grant Recipient),,"400,000.00",
Niskanen Center (Research on Immigration Policy),Immigration Policy,Open Philanthropy (Grant Recipient),,"360,000.00",
Human Impact Partners (Criminal Justice Convening),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"60,990.00",
Urban Institute (Land Use Convening),Land Use Reform,Open Philanthropy (Grant Recipient),,"97,865.00",
Georgetown University (Public Health and Cannabis Legalization),U.S. Policy,Open Philanthropy (Grant Recipient),,"250,000.00",
WaitList Zero,U.S. Policy,Open Philanthropy (Grant Recipient),,"200,000.00",
ARNOVA (History of Philanthropy Prize),History of Philanthropy,Open Philanthropy (Grant Recipient),,"2,000.00",
New York University (Support for a Labor Mobility RCT),Immigration Policy,Open Philanthropy (Grant Recipient),,"30,000.00",
Solar Radiation Management Governance Initiative,Global Catastrophic Risks,Open Philanthropy (Grant Recipient),,"500,000.00",
Smart Growth America (Greater Greater Washington Education Project),Land Use Reform,Open Philanthropy (Grant Recipient),,"275,000.00",
Brookings Institution – Work on China and India,Other areas,Open Philanthropy (Grant Recipient),,"100,000.00",
Blue Ribbon Study Panel on Biodefense,Biosecurity and Pandemic Preparedness,Open Philanthropy (Grant Recipient),,"300,000.00",
New York University (Work on Swift-and-Certain Sanctions),Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"80,000.00",
Carnegie Endowment for International Peace (Work on India and China),Other areas,Open Philanthropy (Grant Recipient),,"100,000.00",
New Incentives,Global Health and Development,Open Philanthropy (Grant Recipient),,"100,000.00",
"ASUC (Effective Altruists of Berkeley ""DeCal"" University Course)",Other areas,Open Philanthropy (Grant Recipient),,"10,000.00",
Florida State University Project on Accountable Justice,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"100,000.00",
Center for Popular Democracy (Fed Up Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"750,000.00",
Center on Budget and Policy Priorities (Full Employment Project),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"335,000.00",
Waitlist Zero (Planning Grant),U.S. Policy,Open Philanthropy (Grant Recipient),,"50,000.00",
RAND Corporation (Research for Vermont),U.S. Policy,Open Philanthropy (Grant Recipient),,"103,000.00",
Rockefeller Archive Center: Workshop on the History of Philanthropy,History of Philanthropy,Open Philanthropy (Grant Recipient),,"25,000.00",
Center for Popular Democracy (Federal Reserve Campaign),Macroeconomic Stabilization Policy,Open Philanthropy (Grant Recipient),,"100,000.00",
ImmigrationWorks Foundation,Immigration Policy,Open Philanthropy (Grant Recipient),,"285,000.00",
Alliance for Open Society International: Albanian Renaissance,Other areas,Open Philanthropy (Grant Recipient),,"500,000.00",
Pew Public Safety Performance Project,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"3,000,000.00",
USAIM (Seasonal Migration from Haiti),Immigration Policy,Open Philanthropy (Grant Recipient),,"1,310,483.00",
Pepperdine University (Washington THC Monitoring),U.S. Policy,Open Philanthropy (Grant Recipient),,"150,000.00",
Cochrane Collaboration,Other areas,Open Philanthropy (Grant Recipient),,"400,000.00",
Service Delivery Indicators Project,Other areas,Open Philanthropy (Grant Recipient),,"500,000.00",
New Incentives,Global Health and Development,Open Philanthropy (Grant Recipient),,"100,000.00",
BetaGov,Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"200,000.00",
"Research on Crime, Incarceration and Cannabis Regulation",Criminal Justice Reform,Open Philanthropy (Grant Recipient),,"245,000.00",
